OCM_ID,Operator,OperatorWebsite,UsageType,Status,IsOperational,AddressLine1,AddressLine2,Town,StateOrProvince,Postcode,Country,Latitude,Longitude,Title,NumberOfPoints,ConnectorTypes,MaxPowerKW,AllConnectorPowersKW,ConnectionStatuses,DataProvider,DateLastStatusUpdate,DateLastVerified,SubmissionStatus
200281,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,169 Upper Tulse Hill,,London,England,SW2 2PG,GB,51.444438,-0.114887,169 Upper Tulse Hill (Opposite Atwater Close),1.0,Type 2 (Socket Only),5.5,5.5,Operational,Open Charge Map Contributors,2023-06-26T22:19:00Z,2023-06-26T22:19:00Z,Imported and Published
237124,Char.gy,https://char.gy,Public,Operational,True,Pigott Street,,London,,E14 7EN,GB,51.5128416,-0.0261663,Pigott Street,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-03-01T11:16:00Z,2023-03-01T11:16:00Z,Submission Published
253433,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Abdale Road,,Hammersmith,,W12 7ET,GB,51.507662,-0.229803,Abdale Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:20:00Z,2023-03-08T04:20:00Z,Imported and Published
237246,Char.gy,https://char.gy,Public,Operational,True,51 Beauval Road,,,,SE22 8UG,GB,51.4518923,-0.0783114,51 Beauval Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-02-28T20:32:00Z,2023-02-28T20:32:00Z,Submission Published
252640,ESB Energy (UK),https://www.esbenergy.co.uk/ev,Public - Pay At Location,,,Sussex Place - Hammersmith & Fulham,,London,,W6 9EA,GB,51.49088,-0.22628,Sussex Place,,CHAdeMO; Type 2 (Tethered Connector) ; Type 2 (Tethered Connector) ,50.0,43; 50,Operational,UK National Charge Point Registry,2024-09-05T20:41:00Z,2024-09-05T20:41:00Z,Imported and Published
253028,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Hebron Road,,Hammersmith.,,W6 0AL,GB,51.498408,-0.228782,Hebron Road,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-03-08T04:19:00Z,2023-03-08T04:19:00Z,Imported and Published
286145,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,Unknown,,10 Wrentham Avenue,,London,,NW10 3HA,GB,51.535592,-0.219252,10 Wrentham Avenue,,Type 2 (Socket Only),5.0,5,Operational,UK National Charge Point Registry,2023-12-07T08:11:00Z,2023-12-07T08:11:00Z,Imported and Published
236282,Char.gy,https://char.gy,Public,Operational,True,Farrance Street,,London,,E14 7DU,GB,51.5134123,-0.0262135,Farrance Street,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-03-01T11:18:00Z,2023-03-01T11:18:00Z,Submission Published
187467,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,27 Rosehill Road,,London,,SW18 2NY,GB,51.455322,-0.186171,27 Rosehill Road,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-04T09:17:00Z,2023-05-04T09:17:00Z,Imported and Published
256498,Char.gy,https://char.gy,Public,Operational,True,Desenfans Road,,adjacent to 13 Court Lane,London,SE21 7DN,GB,51.4502831,-0.0831744,Desenfans Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-05-27T06:08:00Z,2023-05-27T06:08:00Z,Submission Published
268063,Total Energies (UK),https://chargingservices.totalenergies.com/en/home/united-kingdom,Public,,,55 Brewster Gardens,,Kensington and Chelsea,,W10 6AJ,GB,51.52142,-0.227359,Brewster Gardens,,Type 2 (Socket Only),7.0,7,Operational,UK National Charge Point Registry,2023-12-07T08:10:00Z,2023-12-07T08:10:00Z,Imported and Published
253143,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,52 Agate Road,,London,,W6 0AH,GB,51.499997,-0.22917,52 Agate Road,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-04T09:45:00Z,2023-05-04T09:45:00Z,Imported and Published
259102,Char.gy,https://char.gy,Public,Operational,True,104 Woodwarde Road,,London,,SE22 8UT,GB,51.4510031,-0.0808303,104 Woodwarde Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-05-27T05:46:00Z,2023-05-27T05:46:00Z,Submission Published
253085,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Agate Road,,Hammersmith,,W6 0AL,GB,51.499196,-0.229014,Agate Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:19:00Z,2023-03-08T04:19:00Z,Imported and Published
236897,Char.gy,https://char.gy,Public,Operational,True,58 Silvester Road,,London,,SE22 9PE,GB,51.4543553,-0.0716465,58 Silvester Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-02-28T20:36:00Z,2023-02-28T20:36:00Z,Submission Published
285957,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,Unknown,,Titmuss Street,,Hammersmith,,W12 8HD,GB,51.501934,-0.229501,Titmuss Street,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-12-07T08:10:00Z,2023-12-07T08:10:00Z,Imported and Published
252321,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Colwith Road,,Hammersmith,,W6 9SY,GB,51.4853,-0.22349,Colwith Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:18:00Z,2023-03-08T04:18:00Z,Imported and Published
251625,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Ranelagh Court,,Hammersmith,,SW6 3UT,GB,51.46764,-0.20741,Ranelagh Court,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:16:00Z,2023-03-08T04:16:00Z,Imported and Published
135689,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,79C Mayford Road,,London,,SW12 8SH,GB,51.446886,-0.158947,79C Mayford Road,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-05T03:59:00Z,2023-05-05T03:59:00Z,Imported and Published
132788,Total Energies (UK),https://chargingservices.totalenergies.com/en/home/united-kingdom,Public - Membership Required,Operational,True,Opposite 23 Baskerville Road,,London,,SW18 3RW,GB,51.449751,-0.170755,Baskerville Road,2.0,Type 1 (J1772); Type 2 (Socket Only); Type 1 (J1772); Type 2 (Socket Only),7.0,4; 7,Operational,Open Charge Map Contributors,2019-10-07T08:10:00Z,2019-10-07T08:10:00Z,Submission Published
200394,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Crabtree Lane,,Hammersmith,,SW6 6LW,GB,51.482205,-0.221518,Crabtree Lane,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-02-09T08:11:00Z,2023-02-09T08:11:00Z,Imported and Published
252251,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Wingrave Road,,Hammersmith,,W6 9HF,GB,51.484035,-0.222744,Wingrave Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:18:00Z,2023-03-08T04:18:00Z,Imported and Published
264723,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,NW10 3HP,GB,51.537129,-0.218092,Shell Recharge/Ubitricity,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-04T09:48:00Z,2023-05-04T09:48:00Z,Imported and Published
237062,Char.gy,https://char.gy,Public,Operational,True,Landells Road,,adjacent to 335 Underhill Road,London,SE22 9PQ,GB,51.4545677,-0.0710368,Landells Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-02-28T20:43:00Z,2023-02-28T20:43:00Z,Submission Published
214241,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,E14 7AP,GB,51.515431,-0.026463,Shell Recharge/Ubitricity,,Type 2 (Socket Only),5.0,5,Operational,UK National Charge Point Registry,2023-05-04T09:46:00Z,2023-05-04T09:46:00Z,Imported and Published
101381,Total Energies (UK),https://chargingservices.totalenergies.com/en/home/united-kingdom,Public - Membership Required,Operational,True,1 Manbre Road,,London,,W6 9WA,GB,51.486744,-0.224383,Manbre Road,2.0,Type 2 (Socket Only); Type 1 (J1772),7.0,4; 7,Operational,Open Charge Map Contributors,2018-07-23T15:34:00Z,2018-07-23T15:34:00Z,Submission Published
167997,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public,Operational,True,32 Achilles Road,West Hampstead,,England,NW6 1DU,GB,51.5537275743757,-0.1977963467634254,32 Achilles Road,1.0,Type 2 (Socket Only),6.0,6,Operational,Open Charge Map Contributors,2020-09-21T14:23:00Z,2020-09-21T14:23:00Z,Submission Published
253115,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Agate Road,,Hammersmith,,W6 0NS,GB,51.499712,-0.229225,Agate Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:19:00Z,2023-03-08T04:19:00Z,Imported and Published
253164,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Benbow Road,,Hammersmith,,W6 0AT,GB,51.500199,-0.229335,Benbow Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:19:00Z,2023-03-08T04:19:00Z,Imported and Published
251849,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Bishops Avenue,,Hammersmith,,SW6 6DY,GB,51.47369,-0.21444,Bishops Avenue,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:17:00Z,2023-03-08T04:17:00Z,Imported and Published
235893,Char.gy,https://char.gy,Public,Operational,True,129 Hindmans Road,,London,,SE22 9NH,GB,51.4548495,-0.0702401,129 Hindmans Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-02-28T20:39:00Z,2023-02-28T20:39:00Z,Submission Published
200466,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Adie Road,,Hammersmith,,W6 0PW,GB,51.497006,-0.228638,Adie Road,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-02-09T08:11:00Z,2023-02-09T08:11:00Z,Imported and Published
251943,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Ellerby Street,,Hammersmith,,SW6 6EX,GB,51.47553,-0.21629,Ellerby Street,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:17:00Z,2023-03-08T04:17:00Z,Imported and Published
286004,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,Unknown,,Hugon Road,,Hammersmith,,W12 8NS,GB,51.504631,-0.230014,Warbeck Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-12-07T08:10:00Z,2023-12-07T08:10:00Z,Imported and Published
136556,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,Hazellville Rd 35,,London,,N19 3LU,GB,51.571083,-0.128165,Hazellville Rd 35,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-05T04:01:00Z,2023-05-05T04:01:00Z,Imported and Published
252271,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Bowfell Road,,Hammersmith,,W6 9HE,GB,51.48436,-0.22317,Bowfell Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:18:00Z,2023-03-08T04:18:00Z,Imported and Published
268215,Total Energies (UK),https://chargingservices.totalenergies.com/en/home/united-kingdom,Public,,,1 Templewood Gardens,,Camden Town,,NW3 7XB,GB,51.559265,-0.187225,Templewood Gardens,,Type 2 (Socket Only),22.0,22,Operational,UK National Charge Point Registry,2023-12-07T08:11:00Z,2023-12-07T08:11:00Z,Imported and Published
252289,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Skelwith Road,,Hammersmith,,W6 9EX,GB,51.484799,-0.223456,Skelwith Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:18:00Z,2023-03-08T04:18:00Z,Imported and Published
236594,Char.gy,https://char.gy,Public,Operational,True,13 Henslowe Road,,London,,SE22 0AR,GB,51.4562379,-0.0668377,13 Henslowe Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-02-28T20:36:00Z,2023-02-28T20:36:00Z,Submission Published
286014,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,Unknown,,Warbeck Road,,Hammersmith,,W12 8NS,GB,51.505152,-0.230096,Warbeck Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-12-07T08:10:00Z,2023-12-07T08:10:00Z,Imported and Published
235812,Char.gy,https://char.gy,Public,Operational,True,3 Heber Road,,London,,SE22 9JZ,GB,51.4530792,-0.0743413,3 Heber Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-02-28T20:29:00Z,2023-02-28T20:29:00Z,Submission Published
252816,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Southerton Road,,Hammersmith,,W6 0PH,GB,51.494813,-0.228132,Southerton Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:19:00Z,2023-03-08T04:19:00Z,Imported and Published
252837,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Southerton Road,,Hammersmith,,W6 0PH,GB,51.495392,-0.228317,Southerton Road,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-03-08T04:19:00Z,2023-03-08T04:19:00Z,Imported and Published
251871,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Cloncurry Street,,Hammersmith,,SW6 6DS,GB,51.47429,-0.21523,Cloncurry Street,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:17:00Z,2023-03-08T04:17:00Z,Imported and Published
251306,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,SW12 8RY,GB,51.447281,-0.161696,Shell Recharge/Ubitricity,,Type 2 (Socket Only),5.0,5,Operational,UK National Charge Point Registry,2023-05-04T09:17:00Z,2023-05-04T09:17:00Z,Imported and Published
254735,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public,,,14 Kidderpore Gardens,,London,,NW3 7SS,GB,51.557662,-0.190766,14 Kidderpore Gardens,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-04T09:49:00Z,2023-05-04T09:49:00Z,Imported and Published
266741,Char.gy,https://char.gy,Public,Operational,True,L&I Newsagent,,Underhill Road,London,SE22 9EA,GB,51.4546084,-0.0704953,L&i Newsagent,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-06-15T05:21:00Z,2023-06-15T05:21:00Z,Submission Published
235905,Char.gy,https://char.gy,Public,Operational,True,77 Barry Road,,London,,SE22 0HR,GB,51.4554341,-0.0685801,77 Barry Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-02-28T20:39:00Z,2023-02-28T20:39:00Z,Submission Published
253065,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Courter Road,,Hammersmith,,W6 0BJ,GB,51.498888,-0.229266,Courter Road,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-03-08T04:19:00Z,2023-03-08T04:19:00Z,Imported and Published
286156,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,Unknown,,2 Crediton Road,,London,,NW10 3DU,GB,51.536374,-0.21903,2 Crediton Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-12-07T08:11:00Z,2023-12-07T08:11:00Z,Imported and Published
200458,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Southerton Road,,Hammersmith,,W6 0PL,GB,51.49587,-0.228495,Southerton Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-02-09T08:11:00Z,2023-02-09T08:11:00Z,Imported and Published
286025,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,Unknown,,Devonport Road,,Hammersmith,,W12 8NT,GB,51.505744,-0.230171,Warbeck Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-12-07T08:10:00Z,2023-12-07T08:10:00Z,Imported and Published
253017,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Hebron Road,,Hammersmith,,W6 0PQ,GB,51.498254,-0.229151,Hebron Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:19:00Z,2023-03-08T04:19:00Z,Imported and Published
286019,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,Unknown,,Warbeck Road,,Hammersmith,,W12 8NT,GB,51.505422,-0.23017,Warbeck Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-12-07T08:10:00Z,2023-12-07T08:10:00Z,Imported and Published
71995,POD Point (UK),http://www.pod-point.com/,"Private - For Staff, Visitors or Customers",Unknown,,323-326 Finchley Road,West Hampstead,London,England,NW3 7ST,GB,51.55671,-0.192762,Kidderpore Avenue,3.0,Type 2 (Socket Only),7.0,7,Operational,Open Charge Map Contributors,2019-04-30T05:34:00Z,2019-04-30T05:34:00Z,Submission Published
253559,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,Australia Road,,London,,W12 7PU,GB,51.511708,-0.230013,Australia Road,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-04T09:46:00Z,2023-05-04T09:46:00Z,Imported and Published
157849,BP Pulse (UK),https://www.bppulse.co.uk/,Public - Membership Required,,,84-90b Fulham High Street,,London,,SW6 3LF,GB,51.469963,-0.210705,Cawthorn Apartments,,Type 2 (Socket Only); Type 2 (Socket Only),22.0,22; 7,Operational,UK National Charge Point Registry,2023-05-04T08:42:00Z,2023-05-04T08:42:00Z,Imported and Published
264726,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,null,,London,,NW10 3HP,GB,51.53738,-0.218264,Shell Recharge/Ubitricity,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-04T09:48:00Z,2023-05-04T09:48:00Z,Imported and Published
157851,BP Pulse (UK),https://www.bppulse.co.uk/,Public - Membership Required,,,84-90b Fulham High Street,,London,,SW6 3LF,GB,51.470078,-0.210865,Cawthorn Apartments,,Type 2 (Socket Only); Type 2 (Socket Only),22.0,22; 7,Operational,UK National Charge Point Registry,2023-05-04T08:42:00Z,2023-05-04T08:42:00Z,Imported and Published
252134,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Queensmill Road,,Hammersmith,,SW6 6JS,GB,51.47998,-0.2203,Queensmill Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:17:00Z,2023-03-08T04:17:00Z,Imported and Published
251823,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Bishops Avenue,,Hammersmith,,SW6 6DX,GB,51.47322,-0.21431,Bishops Avenue,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:17:00Z,2023-03-08T04:17:00Z,Imported and Published
173401,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public,,,25 South Grove,,London,,N6 6BB,GB,51.569563,-0.150861,25 South Grove,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-04T09:49:00Z,2023-05-04T09:49:00Z,Imported and Published
235758,Char.gy,https://char.gy,Public,Operational,True,113 Woodwarde Road,,London,,SE22 8UP,GB,51.4508784,-0.0802417,113 Woodwarde Road,1.0,Type 2 (Socket Only),4.8,4.8,Operational,Open Charge Map Contributors,2023-02-28T20:29:00Z,2023-02-28T20:29:00Z,Submission Published
200459,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Southerton Road,,Hammersmith,,W6 0PJ,GB,51.496098,-0.228702,Southerton Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-02-09T08:11:00Z,2023-02-09T08:11:00Z,Imported and Published
256882,Char.gy,https://char.gy,Public,Operational,True,27 Henslowe Road,,London,,SE22 0AP,GB,51.4559915,-0.0670615,27 Henslowe Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-05-27T06:06:00Z,2023-05-27T06:06:00Z,Submission Published
157848,BP Pulse (UK),https://www.bppulse.co.uk/,Public - Membership Required,,,84-90b Fulham High Street,,London,,SW6 3LF,GB,51.469887,-0.210732,Cawthorn Apartments,,Type 2 (Socket Only); Type 2 (Socket Only),22.0,22; 7,Operational,UK National Charge Point Registry,2023-05-04T08:42:00Z,2023-05-04T08:42:00Z,Imported and Published
252582,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Worlidge Street,,Hammersmith,,W6 9BP,GB,51.490053,-0.226469,Worlidge Street,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:18:00Z,2023-03-08T04:18:00Z,Imported and Published
236312,Char.gy,https://char.gy,Public,Operational,True,30 Druce Road,,London,,SE21 7DW,GB,51.4505375,-0.0812226,30 Druce Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-02-28T20:37:00Z,2023-02-28T20:37:00Z,Submission Published
252315,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Burnthwaite Road,,Hammersmith,,SW6 5BG,GB,51.485226,-0.223956,Burnthwaite Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:18:00Z,2023-03-08T04:18:00Z,Imported and Published
236874,Char.gy,https://char.gy,Public,Operational,True,15 Aysgarth Road,,London,,SE21 7JR,GB,51.4489886,-0.0864426,15 Aysgarth Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-02-28T20:35:00Z,2023-02-28T20:35:00Z,Submission Published
200461,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Southerton Road,,Hammersmith,,W6 0PJ,GB,51.496577,-0.228871,Southerton Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-02-09T08:11:00Z,2023-02-09T08:11:00Z,Imported and Published
253574,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,Australia Road,,London,,W12 7QP,GB,51.512115,-0.230099,Australia Road,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-04T09:46:00Z,2023-05-04T09:46:00Z,Imported and Published
157847,BP Pulse (UK),https://www.bppulse.co.uk/,Public - Membership Required,,,84-90b Fulham High Street,,London,,SW6 3LF,GB,51.469803,-0.210674,Cawthorn Apartments,,Type 2 (Socket Only); Type 2 (Socket Only),22.0,22; 7,Operational,UK National Charge Point Registry,2023-05-04T08:42:00Z,2023-05-04T08:42:00Z,Imported and Published
236561,Char.gy,https://char.gy,Public,Operational,True,227 Crystal Palace Road,,London,,SE22 9JQ,GB,51.4537576,-0.0721905,227 Crystal Palace Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-02-28T20:32:00Z,2023-02-28T20:32:00Z,Submission Published
252230,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Petley Road,,Hammersmith,,W6 9ST,GB,51.483644,-0.222998,Petley Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:18:00Z,2023-03-08T04:18:00Z,Imported and Published
253466,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Loftus Road,,Hammersmith,,W12 7EN,GB,51.508319,-0.230386,Loftus Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:20:00Z,2023-03-08T04:20:00Z,Imported and Published
253107,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Beauclerc Road,,Hammersmith,,W6 0NS,GB,51.499565,-0.229634,Beauclerc Road,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-03-08T04:19:00Z,2023-03-08T04:19:00Z,Imported and Published
253474,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,61 Loftus Road,,London,,W12 7EL,GB,51.508507,-0.230409,61 Loftus Road,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-04T09:45:00Z,2023-05-04T09:45:00Z,Imported and Published
251839,SureCharge (FM Conway) (UK),https://www.fmconway.co.uk/our-services/surecharge/,Public - Membership Required,,,Bishops Park Road,,Hammersmith,,SW6 6EA,GB,51.473434,-0.21468,Bishops Park Road,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-03-08T04:17:00Z,2023-03-08T04:17:00Z,Imported and Published
251325,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,Baskerville Rd opp 16,,London,,SW18 3RL,GB,51.449281,-0.170358,Baskerville Rd opp 16,,Type 2 (Socket Only),3.7,3.7,Operational,UK National Charge Point Registry,2023-05-05T03:59:00Z,2023-05-05T03:59:00Z,Imported and Published
260919,Shell Recharge Solutions (UK),https://shellrecharge.com/en-gb/solutions,Public - Pay At Location,,,opp.,,London,,SE8 3LR,GB,51.485008,-0.031697,opp.,,Type 2 (Socket Only),4.8,4.8,Operational,UK National Charge Point Registry,2023-05-04T09:44:00Z,2023-05-04T09:44:00Z,Imported and Published
235836,Char.gy,https://char.gy,Public,Operational,True,14 Jennings Road,,London,,SE22 9JU,GB,51.4527174,-0.0747583,14 Jennings Road,1.0,Type 2 (Socket Only),5.1,5.1,Operational,Open Charge Map Contributors,2023-02-28T20:36:00Z,2023-02-28T20:36:00Z,Submission Published
